id	title	description	google_product_category	product_type	link	image_link	condition	availability	price	brand	gtin	mpn	color	material	pattern	size	gender	age_group	tax	shipping	shipping_weight	excluded_destination	expiration_date
1073	Alder Mens Impact 3/2 Shorty Summer Wetsuit	The Alder Mens Impact Summer Wetsuit is an awesome entry level suit. The Impact is a flat locked stitched suit with Alders X-Stretch neoprene on the arms and underarms for a great fit and comfortable suit. Great first suit. Flat locked seams for comfort. Single lined torso to prevent wind chill and help maintain inner core body temperature. Durable textured polyurethane knee pads . Please note colours may vary. Please call 01243 672292 for details.	Sporting Goods > Water Sports > Wetsuits	Wetsuits > Alder Wetsuits	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1073&cPath=50	http://www.witteringsurfshop.com/images/impactshortymens.gif	new	in stock	29.99	Alder		1073							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1074	Alder Mens Impact 3/2 Summer Wetsuit	The Alder Mens Impact Summer Wetsuit is an awesome entry level suit. The Impact is a flat locked stitched suit with Alders X-Stretch neoprene on the arms and underarms for a great fit and comfortable suit. Great first suit. Flat locked seams for comfort. Single lined torso to prevent wind chill and help maintain inner core body temperature. Durable textured polyurethane knee pads . Please note colours may vary. Call 01243 672292 for details.	Sporting Goods > Water Sports > Wetsuits	Wetsuits > Alder Wetsuits	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1074&cPath=50	http://www.witteringsurfshop.com/images/mensimpactfull32.gif	new	in stock	40.00	Alder		1074							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1075	Alder Ladies Impact 3/2 Summer Shorty Wetsuit	The Alder Ladies Impact Summer Wetsuit is an awesome entry level suit. The Impact is a flat locked stitched suit with Alders X-Stretch neoprene on the arms and underarms for a great fit and comfortable suit. Great first suit. Flat locked seams for comfort. Single lined torso to prevent wind chill and help maintain inner core body temperature. Please Note Colours may vary. Please phone 01243 672292 for details.	Sporting Goods > Water Sports > Wetsuits	Wetsuits > Ladies Wetsuits	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1075&cPath=51	http://www.witteringsurfshop.com/images/ladiesimpactshorty.gif	new	in stock	29.99	Alder		1075							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1076	Alder Ladies Impact 3/2 Summer Wetsuit	The Alder Ladies Impact Summer Wetsuit is an awesome entry level suit. The Impact is a flat locked stitched suit with Alders X-Stretch neoprene on the arms and underarms for a great fit and comfortable suit. Great first suit. Flat locked seams for comfort. Single lined torso to prevent wind chill and help maintain inner core body temperature. Durable textured polyurethane knee pads . Please Note Colours may vary. Please phone 01243 672292 for details.	Sporting Goods > Water Sports > Wetsuits	Wetsuits > Ladies Wetsuits	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1076&cPath=51	http://www.witteringsurfshop.com/images/ladiessteath32.gif	new	in stock	40.00	Alder		1076							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		5 kg		2012-12-25
1083	Dragon Sunglasses Experience II - Black	The all new Rob Machado Experience II is a follow up to the successful experience. They are slightly smaller but still look awesome and full of style. &bull; Grilamid Frame Material &bull; 6 Base Polycarbonate lens &bull; 5 Barrel Stainless Steel Hinge &bull; 100% UV protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1083&cPath=73	http://www.witteringsurfshop.com/images/experienceiiblack.gif	new	in stock	69.95	Dragon Sunglasses		1083							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1084	Dragon Sunglasses Experience II - Acid Splash Grey	The all new Rob Machado Experience II is a follow up to the successful experience. They are slightly smaller but still look awesome and full of style. &bull; Grilamid Frame Material &bull; 6 Base Polycarbonate lens &bull; 5 Barrel Stainless Steel Hinge &bull; 100% UV protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1084&cPath=73	http://www.witteringsurfshop.com/images/experienceiiyellow_greyacidsplatter.gif	new	in stock	69.95	Dragon Sunglasses		1084							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1085	Dragon Sunglasses Wormser - Matte Merlot / Green Ion	Get retro with the classically styled sunnies from Dragon. Ridiculously comfortable, this bright summer style is a must have! &bull; Grilamid frame material &bull; 6.00 base curve polycarbonate lens &bull; 5 barrel hinge &bull; 100% UV protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1085&cPath=73	http://www.witteringsurfshop.com/images/wormsermattemerlot_greenion.gif	new	in stock	49.95	Dragon Sunglasses		1085							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1086	Dragon Sunglasses The Jam - Acid Splash Grey	Sleek and cotemporary, this sunnies are the must have this summer, we love them, and we think you&rsquo;ll love them too! &bull; Grilamid Frame Material &bull; 6 Base Polycarbonate Lens &bull; 5 Barrel Stainless Steel Hinge &bull; 100% UV Protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1086&cPath=73	http://www.witteringsurfshop.com/images/jamacidsplatter_grey.gif	new	in stock	89.95	Dragon Sunglasses		1086							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1087	Dragon Sunglasses The Jam - Jet Black/Gold Ion	Sleek and cotemporary, this sunnies are the must have this summer, we love them, and we think you&rsquo;ll love them too! &bull; Grilamid Frame Material &bull; 6 Base Polycarbonate Lens &bull; 5 Barrel Stainless Steel Hinge &bull; 100% UV Protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1087&cPath=73	http://www.witteringsurfshop.com/images/jamblack_blackion.gif	new	in stock	89.95	Dragon Sunglasses		1087							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1088	Dragon Sunglasses Viceroy - Avacado White	The Viceroy is inspired by the vintage Los Angeles scene, its a Retro classic . &bull; Acetate Frame material &bull; 6 base CR-39 Lense &bull; 5 Barrel Hinge &bull; 100% UV protection &bull; Medium Fit	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1088&cPath=73	http://www.witteringsurfshop.com/images/viceroyavacardowhite.gif	new	in stock	99.95	Dragon Sunglasses		1088							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1091	Firewire 6 ft 2 FST Bourez Squash Tail Surfboard	The Firewire Michel Bourez signature model is a high performance shortboard made to be smooth through the tightest of turns and also be powerfull and fast like Michel himself. This board features a 4mm single concave with an evenly balanced rocker from nose to tail. This board will be great for powerfull rail surfing anywhere in the world. The Bourez model is slightly wider then a 'standard shortboard' and is FST so you can ride them a couple of inches smaller then your usual PU shortboard. It has a shortboard pan shape with a squash tail ands is a thruster fin set up. The rapid response flex memory in the Future Shapes Technology used in these boards yields great speed through the turns whilst the parabolic rail configuration guarantees 100% return memory for years. Firewire won the SURFBOARD OF THE YEAR award at the recent SIMA awards - that's basically the surf industry deciding who has done the best job, and is an extremely prestigious award 6'2" x 19 x 2 7/16 parabolic balsa rails Squash taill EPS and advanced composite core Thruster Fin set up FCS fins All new 2012 Firewire Surfboards feature Nanotune coating NanoTune creates a super slick hydrophobic (water repellent) coating which cures to your board to dramatically increase the performance of your board Increased speed and greater thrust during manoeuvres Longer and smoother glide across the water surface, thus making it easier to catch more waves and power around those flat sections Less board stick when launching airs and providing more forgiveness on landings Extra barrier of UV protection as well as filling in all pores and pin holes that currently exist in today's manufacturing process, adding longer life to your equipment	Sporting Goods > Water Sports > Surfing > Surfboards	Surfboards > Shortboards	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1091&cPath=19	http://www.witteringsurfshop.com/images/bourez.gif	new	in stock	569.00	Firewire Surfboards		1091							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		15 kg		2012-12-25
1098	Lok Box Speed Dialer Quad Honeycomb Surfboard Fins	The Lokbox Speed Dialer quad fin is great for all quad fin fish's, the back fins lift the tail making the board lose while the front fins give lots of drive. Quad fin set Front Fins: Base: 4.25" Height: 4.5" Rear fins:Base: 3.5" Height: 4.75" Honeycomb	Sporting Goods > Water Sports > Surfing > Surfboard Fins	Hardware > Surfboard Fins	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1098&cPath=9	http://www.witteringsurfshop.com/images/lokboxspeeddiallerhoneycomb.gif	new	in stock	95.95	Lok Box Fins		1098							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1116	FCS 8 ft 0 Funboard Day Runner 5mm Boardbag	The FCS Dayrunner board bag is a 5mm bag with high density foam padding for lightweight protection. This bag also has highly durable inner and outer materials for insulation, durability and protection. features : 5mm thick Corrosion resistant zips Internal fin / wax pocket Adjustable and detachable super-padded shoulder strap Padded handles FCS quality construction ** NOTE Image is for illustration purposes, colour may vary. Call us on 01243 672292 for full details. **	Sporting Goods > Water Sports > Surfing > Surfboard Cases	Hardware > Surfboard bags	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1116&cPath=6	http://www.witteringsurfshop.com/images/Dayrunner_FB_AlloyNavy_BACK.jpg	new	in stock	80.00	FCS		1116							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
1117	Firewire 5 ft 8 FST Potato-Nator Surfboard	The Firewire Potato-Nator Surfboard is a mix of the famous and Wittering favourite sweet potato and the most versatile board in the Firewire range the dominator. It has a larger rail line and less volume then the Potato with a slightly pulled in nose simular to the Dominator. The Potato-Nator is meant to be ridden 4-6inc longer then the Sweet Potato and 2 inches smaller then the Dominator. It still has all the great paddle speed of the sweet potato but the performance level of a dominator. I think this could be the perfect Wittering board. The rapid response flex memory in the Future Shapes Technology used in these boards yields great speed through the turns whilst the parabolic rail configuration guarantees 100% return memory for years. Firewire won the SURFBOARD OF THE YEAR award at the recent SIMA awards - that's basically the surf industry deciding who has done the best job, and is an extremely prestigious award. 5'8" x 20 1/2 x 2 3/8 parabolic balsa rails rounded taill EPS and advanced composite core FCS fins All new 2012 Firewire Surfboards feature Nanotune coating NanoTune creates a super slick hydrophobic (water repellent) coating which cures to your board to dramatically increase the performance of your board Increased speed and greater thrust during manoeuvres Longer and smoother glide across the water surface, thus making it easier to catch more waves and power around those flat sections Less board stick when launching airs and providing more forgiveness on landings Extra barrier of UV protection as well as filling in all pores and pin holes that currently exist in today's manufacturing process, adding longer life to your equipment	Sporting Goods > Water Sports > Surfing > Surfboards	Surfboards > Shortboards	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1117&cPath=19	http://www.witteringsurfshop.com/images/potatonatorFST.jpg	new	in stock	549.00	Firewire Surfboards		1117							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		15 kg		2012-12-25
1120	Firewire 5 ft 6 FST Potato-Nator Surfboard	The Firewire Potato-Nator Surfboard is a mix of the famous and Wittering favourite sweet potato and the most versatile board in the Firewire range the dominator. It has a larger rail line and less volume then the Potato with a slightly pulled in nose simular to the Dominator. The Potato-Nator is meant to be ridden 4-6inc longer then the Sweet Potato and 2 inches smaller then the Dominator. It still has all the great paddle speed of the sweet potato but the performance level of a dominator. I think this could be the perfect Wittering board. The rapid response flex memory in the Future Shapes Technology used in these boards yields great speed through the turns whilst the parabolic rail configuration guarantees 100% return memory for years. Firewire won the SURFBOARD OF THE YEAR award at the recent SIMA awards - that's basically the surf industry deciding who has done the best job, and is an extremely prestigious award. 5'6" x 20 1/4 x 2 1/4 30.3 L parabolic balsa rails rounded taill EPS and advanced composite core FCS fins All new 2012 Firewire Surfboards feature Nanotune coating NanoTune creates a super slick hydrophobic (water repellent) coating which cures to your board to dramatically increase the performance of your board Increased speed and greater thrust during manoeuvres Longer and smoother glide across the water surface, thus making it easier to catch more waves and power around those flat sections Less board stick when launching airs and providing more forgiveness on landings Extra barrier of UV protection as well as filling in all pores and pin holes that currently exist in today's manufacturing process, adding longer life to your equipment	Sporting Goods > Water Sports > Surfing > Surfboards	Surfboards > Shortboards	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1120&cPath=19	http://www.witteringsurfshop.com/images/potatonatorFST.jpg	new	in stock	549.00	Firewire Surfboards		1120							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		15 kg		2012-12-25
1124	Northcore 7ft Addiction Surfboard Leash	The ALL NEW Northcore Addiction Surfboard Leash is a great piece of entry level equipment designed for use in waves in the 2-6ft range. These leashes have a 7mm urethane cord with double swivel steel bearings. Perfect to go with your first board. 7ft Double swivel Strong 7mm cord Quick release padded cuff with strong velcro fastening designed for 2-6ft surf NOTE: COLOURS MAY VARY PLEASE CALL: 01243 672292 FOR DETAILS	Sporting Goods > Water Sports > Surfing > Surfboard Leashes	Hardware > Surfboard Leashes	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1124&cPath=7	http://www.witteringsurfshop.com/images/7ft-addiction.jpg	new	in stock	12.95	Northcore		1124							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1125	Northcore 8ft Addiction Surfboard Leash	The ALL NEW Northcore Addiction Surfboard Leash is a great piece of entry level equipment designed for use in waves in the 2-6ft range. These leashes have a 7mm urethane cord with double swivel steel bearings. Perfect to go with your first board. 8ft Double swivel Strong 7mm cord Quick release padded cuff with strong velcro fastening designed for 2-6ft surf NOTE: COLOURS MAY VARY PLEASE CALL: 01243 672292 FOR DETAILS	Sporting Goods > Water Sports > Surfing > Surfboard Leashes	Hardware > Surfboard Leashes	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1125&cPath=7	http://www.witteringsurfshop.com/images/8ft-addiction.jpg	new	in stock	13.99	Northcore		1125							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1126	Northcore 9ft Addiction Surfboard Leash	The ALL NEW Northcore Addiction Surfboard Leash is a great piece of entry level equipment designed for use in waves in the 2-6ft range. These leashes have a 7mm urethane cord with double swivel steel bearings. Perfect to go with your first board. 9ft Double swivel Strong 7mm cord Quick release padded cuff with strong velcro fastening designed for 2-6ft surf NOTE: COLOURS MAY VARY PLEASE CALL: 01243 672292 FOR DETAILS	Sporting Goods > Water Sports > Surfing > Surfboard Leashes	Hardware > Surfboard Leashes	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1126&cPath=7	http://www.witteringsurfshop.com/images/9ft-DDICTION.jpg	new	in stock	14.99	Northcore		1126							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
1127	Northcore Ultimate Grip Surfboard Tailpad	The Northcore Ultimate Grip Surfboard Tailpad is brand new from Northcore. Constructed using the most advanced materials available on the market, including high density EVA foam offering ultimate traction, and 3M adhesive for superior strength. 1 Piece Black High density EVA foam Block deck grip 3M Adhesive Raised kick tail	Sporting Goods > Water Sports > Surfing	Hardware > Surfboard Grip	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=1127&cPath=8	http://www.witteringsurfshop.com/images/noco63_northcore_deckgrip_ext-41881124.jpg	new	in stock	17.99	Northcore		1127							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
